constructive,Quotes,Punc_Freq,Punc_Type,Exclamation,Stopwords,Camelcase,Negation,Propn,Usermention,Hashtags,Misspel,OutofVocab,Noun,Past_Tense,Verbs,Interrogation,word_count,mean_word_length,ttr,mtld,sentiment_score,fear,anger,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
0.0,0.0,4.0,3.0,0.5,3.5,0.0,0.0,1.0,0.0,0.0,1.5,4.5,2.5,0.0,1.0,0.0,17.0,3.294117647058824,0.8823529411764706,8.499999999999998,0.375,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222
0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,3.0,1.0,3.0,0.0,15.0,4.666666666666667,0.9333333333333332,15.000000000000004,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.0,0.0,5.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,6.0,0.0,5.0,0.0,22.0,4.181818181818182,0.9545454545454546,22.00000000000002,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,3.333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,2.333333333333333,2.0,0.3333333333333333,2.0,0.3333333333333333,25.0,4.56,0.8,5.000000000000001,0.625,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666
0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,9.0,1.0,4.0,0.0,20.0,4.6,1.0,0.0,0.625,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0
0.0,0.0,2.5,3.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2.0,5.0,3.5,0.0,2.0,0.0,22.0,3.954545454545455,0.8636363636363636,7.333333333333334,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,2.0,0.3333333333333333,1.3333333333333333,0.0,0.0,2.333333333333333,0.0,0.0,0.3333333333333333,1.6666666666666667,2.6666666666666665,0.0,0.6666666666666666,0.0,15.0,4.133333333333334,0.9333333333333332,15.000000000000004,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,11.0,4.454545454545454,0.9090909090909092,10.999999999999996,0.5,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,5.0,2.0,2.0,0.0,13.0,4.538461538461538,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.5,3.0,0.0,4.5,0.0,1.0,1.5,0.0,0.0,2.0,4.0,2.5,0.0,0.5,0.5,18.0,3.555555555555556,0.9444444444444444,17.999999999999993,-1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,2.5,0.5,2.0,0.0,20.0,4.2,0.85,6.666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,4.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,1.0,4.5,5.5,0.0,2.0,0.0,27.0,5.185185185185185,0.9629629629629628,26.99999999999996,0.75,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,3.0,1.0,13.0,4.461538461538462,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.5,1.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.5,2.5,2.0,0.0,0.0,0.0,13.0,3.692307692307693,0.9230769230769232,13.000000000000009,0.75,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
0.0,0.0,1.0,2.0,0.0,1.3333333333333333,0.0,0.0,2.0,0.0,0.0,0.6666666666666666,1.6666666666666667,2.333333333333333,0.0,0.6666666666666666,0.0,15.0,3.733333333333333,0.9333333333333332,15.000000000000004,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0,0.0,3.5,0.0,0.0,0.5,0.0,0.0,1.0,4.0,4.0,0.5,2.0,0.0,27.0,4.222222222222222,0.925925925925926,13.5,0.25,0.0,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.1818181818181818
0.0,0.0,21.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,2.0,0.5,2.0,0.0,40.0,3.275,0.5,80.0,0.5,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0
0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,6.0,3.1666666666666665,1.0,0.0,-0.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0.0,0.0,1.3333333333333333,3.0,0.0,3.6666666666666665,0.0,0.0,1.3333333333333333,0.0,0.0,0.6666666666666666,3.333333333333333,2.333333333333333,0.3333333333333333,0.6666666666666666,0.0,26.0,4.0,0.8846153846153846,8.666666666666664,1.375,0.1666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.3333333333333333
0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.0,4.3,0.8,5.000000000000001,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,7.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,13.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,7.0,13.0,11.0,1.0,1.0,0.0,33.0,4.2727272727272725,0.7575757575757576,4.125,-0.625,0.1666666666666666,0.0,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0
0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,3.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.333333333333333,4.0,0.3333333333333333,2.6666666666666665,0.0,0.0,2.0,0.0,0.0,1.3333333333333333,4.0,3.0,0.0,0.6666666666666666,0.0,27.0,3.814814814814815,0.925925925925926,13.5,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25
0.0,0.0,3.0,2.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,4.0,5.333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.0,34.0,2.9705882352941178,0.7352941176470589,3.7777777777777786,-0.375,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25
0.0,0.0,1.5,3.0,0.0,4.5,0.0,0.0,1.5,0.0,0.0,0.5,4.5,2.0,0.0,1.0,0.5,18.0,4.277777777777778,0.9444444444444444,17.999999999999993,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,4.0,0.0,2.0,0.0,23.0,3.5217391304347827,0.9565217391304348,23.00000000000001,0.125,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,1.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,4.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,2.0,8.5,5.5,0.0,1.5,1.0,38.0,4.078947368421052,0.7894736842105263,4.75,-2.25,0.1428571428571428,0.0,0.2857142857142857,0.0,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,6.0,0.0,1.0,0.0,17.0,3.882352941176471,1.0,0.0,-0.625,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.75,0.25,0.5,0.25,13.0,3.3076923076923075,0.7692307692307693,4.333333333333334,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.6666666666666667,2.0,0.0,3.6666666666666665,0.0,0.3333333333333333,1.6666666666666667,0.0,0.0,0.6666666666666666,2.6666666666666665,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.3333333333333333,29.0,3.586206896551724,0.8275862068965517,5.8,-0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,19.0,4.157894736842105,1.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25
0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,5.0,0.0,2.0,0.0,14.0,4.0,1.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,5.0,0.0,6.0,0.0,0.0,1.5,0.0,0.0,3.5,7.5,5.0,0.5,3.0,0.0,36.0,4.444444444444445,0.9444444444444444,17.999999999999993,-0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,3.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,1.5,4.5,2.5,0.0,1.0,0.0,15.0,3.2,0.8666666666666667,7.500000000000002,0.125,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,12.0,5.666666666666667,1.0,0.0,-1.375,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.25,0.75,0.0,0.0,0.75,3.25,2.0,0.0,0.5,0.25,33.0,3.939393939393939,0.8787878787878788,8.25,-0.875,0.0,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0909090909090909,0.0,0.0,0.2727272727272727,0.0909090909090909
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,8.0,4.625,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,5.0,1.0,2.0,0.0,11.0,4.818181818181818,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,8.0,4.375,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.0,2.0,0.0,6.5,0.0,0.0,2.0,0.0,0.0,1.0,5.5,4.0,0.0,2.0,0.0,32.0,3.46875,0.96875,32.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,2.25,0.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,4.0,0.0,12.0,3.6666666666666665,0.9166666666666666,11.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0,0.25,3.25,0.0,0.25,1.25,0.0,0.0,0.75,3.5,2.75,0.5,1.0,0.0,37.0,3.6486486486486487,0.8378378378378378,6.166666666666666,-0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,5.0,0.0,1.0,1.0,15.0,3.733333333333333,1.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.25,3.0,0.0,3.5,0.0,0.0,1.75,0.0,0.0,1.25,3.75,3.5,0.75,2.5,0.25,43.0,4.511627906976744,0.9069767441860463,10.749999999999991,1.25,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.0,0.125,0.25
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,9.0,4.222222222222222,0.8888888888888888,8.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.25,3.0,0.0,5.5,0.0,0.25,1.0,0.0,0.0,1.0,4.5,3.0,0.5,1.75,0.5,48.0,4.1875,0.875,8.0,-1.75,0.0833333333333333,0.0833333333333333,0.25,0.0,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0
0.0,0.0,6.666666666666667,7.0,0.0,3.6666666666666665,0.3333333333333333,0.0,1.0,0.0,0.0,3.333333333333333,6.333333333333333,2.6666666666666665,0.3333333333333333,1.0,0.0,37.0,5.972972972972973,0.8648648648648649,7.400000000000003,1.75,0.0,0.0,0.2307692307692307,0.0,0.3076923076923077,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,0.1538461538461538
0.0,0.0,1.0,1.0,0.0,17.0,0.0,1.0,2.0,0.0,0.0,1.0,14.0,7.0,1.0,6.0,2.0,34.0,4.0588235294117645,0.8235294117647058,5.666666666666665,0.125,0.0,0.1666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1666666666666666
0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,3.0,2.0,3.0,0.0,14.0,3.142857142857143,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,2.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,5.0,1.0,4.0,0.0,21.0,3.809523809523809,0.9523809523809524,20.99999999999997,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,6.0,5.0,1.0,2.0,0.0,15.0,3.933333333333333,0.9333333333333332,15.000000000000004,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,0.5,0.0,14.0,3.5,0.5714285714285714,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.5,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.5,2.5,0.0,1.0,0.0,16.0,4.0,0.9375,16.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0
0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.6666666666666667,2.0,0.0,4.333333333333333,0.0,0.0,3.0,0.0,0.0,1.0,4.0,3.6666666666666665,0.6666666666666666,1.6666666666666667,0.0,35.0,4.2,0.8571428571428571,6.999999999999997,0.875,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0
0.0,0.0,3.0,3.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,8.0,1.0,5.0,1.0,24.0,4.458333333333333,1.0,0.0,1.375,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,4.0,1.0,2.0,1.0,14.0,4.642857142857143,1.0,0.0,0.625,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
0.0,0.0,3.0,2.0,0.0,11.0,0.0,0.0,0.5,0.0,0.0,3.0,8.5,4.0,0.0,3.5,0.5,46.0,4.152173913043479,0.717391304347826,64.12121212121212,0.125,0.125,0.1875,0.125,0.0,0.1875,0.1875,0.0625,0.125,0.0,0.0
0.0,0.0,2.0,2.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,1.0,3.5,1.0,0.0,0.5,0.0,21.0,3.1904761904761907,0.7142857142857143,29.4,0.25,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.1052631578947368,0.1578947368421052,0.1052631578947368,0.1052631578947368,0.0,0.1052631578947368,0.1052631578947368
0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,6.0,4.333333333333333,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,0.5,22.0,3.727272727272727,0.9090909090909092,10.999999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.5,2.0,0.0,5.0,0.0,0.0,1.5,0.0,0.0,1.0,4.5,2.5,0.5,2.5,0.0,27.0,3.7777777777777777,0.8888888888888888,8.999999999999996,0.375,0.0,0.1,0.15,0.15,0.15,0.1,0.1,0.0,0.15,0.1
0.0,0.0,1.3333333333333333,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.6666666666666667,3.333333333333333,5.0,0.0,0.6666666666666666,0.0,25.0,3.6,0.6,41.66666666666667,2.0,0.0,0.1,0.2,0.1,0.2,0.1,0.1,0.0,0.1,0.1
0.0,0.0,16.0,4.0,0.0,8.0,0.0,1.0,6.0,0.0,0.0,6.0,8.0,7.0,1.0,4.0,0.0,25.0,6.8,0.92,12.500000000000009,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
0.0,0.0,2.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,4.0,0.0,26.0,3.423076923076923,0.9230769230769232,13.000000000000009,0.25,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,3.0,1.0,2.0,0.0,17.0,3.4705882352941178,0.8235294117647058,5.666666666666665,-0.125,0.0,0.125,0.25,0.125,0.25,0.0,0.0,0.0,0.125,0.125
0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.5,1.5,3.5,0.0,24.0,4.125,0.9166666666666666,11.999999999999996,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,6.0,3.1666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,1.0,2.25,0.0,0.0,0.5,0.0,0.0,1.0,2.25,0.5,0.25,1.0,0.25,17.0,3.235294117647059,0.8235294117647058,5.666666666666665,-0.75,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0
0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,6.0,0.0,1.0,0.0,13.0,5.307692307692308,1.0,0.0,0.375,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0
0.0,0.0,1.0,1.0,0.0,5.5,0.0,0.0,3.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,28.0,4.035714285714286,0.7857142857142857,4.666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.2,2.0,0.0,3.6,0.0,0.2,1.0,0.0,0.0,0.2,3.6,2.4,0.2,1.6,0.0,42.0,4.214285714285714,0.7857142857142857,4.666666666666666,0.875,0.0,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666
0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,8.0,3.875,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0,0.0,1.5,0.0,0.0,2.5,0.0,0.0,1.0,3.5,4.5,0.0,1.0,0.0,19.0,4.526315789473684,0.8947368421052632,9.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0,0.5,3.5,0.0,0.0,0.0,0.0,0.0,0.5,2.5,1.5,0.5,1.5,0.0,16.0,4.9375,1.0,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0
0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,3.0,0.0,21.0,3.380952380952381,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
0.0,0.0,22.0,4.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,6.0,0.0,2.0,0.0,19.0,9.210526315789474,0.9473684210526316,18.999999999999982,0.125,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,5.0,0.0,5.0,2.0,22.0,4.045454545454546,0.9090909090909092,10.999999999999996,-0.875,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,4.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,9.0,4.666666666666667,1.0,0.0,-0.25,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0
0.0,0.0,2.0,2.0,1.0,10.0,0.0,1.0,3.0,0.0,0.0,3.0,7.0,7.0,0.0,3.0,0.0,26.0,3.8846153846153846,0.9615384615384616,26.000000000000018,-0.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,1.0,1.0,14.0,3.4285714285714284,0.9285714285714286,14.000000000000009,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666
0.0,0.0,3.0,2.0,0.0,7.0,0.0,1.0,3.0,0.0,0.0,5.0,8.0,4.0,1.0,2.0,0.0,20.0,3.65,0.9,10.000000000000002,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428
0.0,0.0,2.75,3.0,0.0,4.25,0.0,0.0,1.5,0.0,0.0,1.5,4.25,3.25,0.0,1.75,0.25,50.0,4.12,0.78,4.545454545454546,0.625,0.2857142857142857,0.0,0.1428571428571428,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,5.0,1.0,22.0,4.0,0.9545454545454546,22.00000000000002,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,9.0,4.0,1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,3.0,0.0,12.0,3.9166666666666665,1.0,0.0,-0.625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
